Date,Broker,Ticker,Lot,Avg,Value
2025-10-13,AO,ADES,112,13483.482142857143,151015000
2025-10-13,AZ,ADES,75,13546,101595000
2025-10-13,XL,ADES,37,13561.904761904761,50172500
2025-10-13,DX,ADES,10,13650,13650000
2025-10-13,OD,ADES,0,13625,2500
2025-10-13,DR,ADES,-140,13486.607142857143,-188812500
2025-10-13,YU,ADES,-20,13525,-27050000
2025-10-13,CC,ADES,-16,13592.1875,-21747500
2025-10-13,NI,ADES,-15,13566.666666666666,-20350000
2025-10-13,PD,ADES,-12,13559.027777777777,-16152500
2025-10-13,XC,ADES,-11,13544.23076923077,-14907500
2025-10-13,SQ,ADES,-10,13650,-13650000
2025-10-13,GR,ADES,-7,13600,-9520000
2025-10-13,YP,ADES,-2,13635.714285714286,-2867500
2025-10-13,KK,ADES,-1,13658.333333333334,-1377500
2025-10-13,SQ,ADHI,614,264.03894297635605,16206800
2025-10-13,PD,ADHI,8946,265.0448371788578,237303400
2025-10-13,EP,ADHI,3610,263.59101329665293,95117400
2025-10-13,YU,ADHI,168,262,4395200
2025-10-13,GR,ADHI,1988,265.8627195836044,52854600
2025-10-13,IF,ADHI,1550,264,40920000
2025-10-13,AG,ADHI,2,263,52600
2025-10-13,LG,ADHI,333,262.1141141141141,8728400
2025-10-13,HP,ADHI,133,266,3758400
2025-10-13,CC,ADHI,1397,264.02860061287026,36459800
2025-10-13,OD,ADHI,1395,263.9527170077629,36260800
2025-10-13,AO,ADHI,1000,263,26300000
2025-10-13,FS,ADHI,20,262,524000
2025-10-13,KK,ADHI,471,263.1507977354606,12343600
2025-10-13,DH,ADHI,237,263.1491712707182,6213400
2025-10-13,AZ,ADHI,7,267.42857142857144,187200
2025-10-13,BQ,ADHI,-2,265.5952,146600
2025-10-13,YB,ADHI,65,260.4552845528455,1671000
2025-10-13,BK,ADHI,459,265.21132897603485,12173200
2025-10-13,ZP,ADHI,176,261.03286384976525,4520000
2025-10-13,YP,ADHI,-5025,263.7143612101995,-132448200
2025-10-13,AK,ADHI,-5102,262.7434075182345,-133518800
2025-10-13,NI,ADHI,-2828,264.31344839569095,-74813800
2025-10-13,CP,ADHI,-2394,264.5558783652915,-63508600
2025-10-13,KI,ADHI,-1,264,-26400
2025-10-13,MG,ADHI,-10,266,-274000
2025-10-13,RB,ADHI,-10,264,-264000
2025-10-13,XC,ADHI,-2351,263.6048899755501,-61894000
2025-10-13,DX,ADHI,-1303,264,-34377200
2025-10-13,DR,ADHI,-1304,263.3809166040571,-34349800
2025-10-13,TP,ADHI,-1056,263.88275862068963,-27872000
2025-10-13,AI,ADHI,-150,264,-3960000
2025-10-13,XL,ADHI,-23,264.8503859215807,-1666200
2025-10-13,XA,ADHI,-62,264,-1638600
2025-10-13,AT,ADHI,-192,265,-5067400
2025-10-13,HD,ADHI,0,263.8779761904762,-41000
2025-10-13,RG,ADHI,-450,266,-11990000
2025-10-13,CD,ADHI,-308,266,-8426400
2025-10-13,YP,ADMF,221,8677.53036437247,191730000
2025-10-13,XL,ADMF,210,8668.181818181818,181790000
2025-10-13,AI,ADMF,2,8737.5,1747500
2025-10-13,KK,ADMF,163,8676.764705882353,141450000
2025-10-13,AT,ADMF,5,8709.375,4372500
2025-10-13,PD,ADMF,151,8671.472392638037,130810000
2025-10-13,SQ,ADMF,103,8635.743801652892,88865000
2025-10-13,CC,ADMF,19,8681.919642857143,16400000
2025-10-13,CD,ADMF,3,8675,2602500
2025-10-13,BQ,ADMF,11,8600,9460000
2025-10-13,LG,ADMF,5,8650,4325000
2025-10-13,YU,ADMF,60,8668.518518518518,51892500
