Date,Broker,Ticker,Lot,Avg,Value
2025-10-09,OD,ACES,-2944,426.10063484599107,-125468800
2025-10-09,XC,ACST,3535,149.19759963768115,55802200
2025-10-09,YP,ACST,24595,149.42182106774837,373529700
2025-10-09,CP,ACST,4769,146.1132343972352,69469600
2025-10-09,YJ,ACST,13,141.46153846153845,183900
2025-10-09,GR,ACST,3321,147.61508159819923,49055600
2025-10-09,OD,ACST,1544,145.76990529638724,23024000
2025-10-09,CD,ACST,40,140,560000
2025-10-09,EP,ACST,1263,148.20848182466145,18971400
2025-10-09,SQ,ACST,1258,144.76110833749377,14954800
2025-10-09,AT,ACST,213,143.680608365019,3013800
2025-10-09,BK,ACST,37,142,562100
2025-10-09,HP,ACST,900,140.4779938587513,12585400
2025-10-09,XL,ACST,-388,149.56340677055346,12212600
2025-10-09,DR,ACST,119,150.3743898285844,5405600
2025-10-09,BQ,ACST,460,150.92053837923072,5204000
2025-10-09,CC,ACST,-6010,148.49649747583453,-109738100
2025-10-09,MG,ACST,-10340,151.40440447528678,-159163200
2025-10-09,KK,ACST,-3619,148.3417220923962,-54053400
2025-10-09,MU,ACST,-30,143.8,-429000
2025-10-09,PD,ACST,-1029,145.83442593587677,-5109900
2025-10-09,ZP,ACST,-3521,142.49544179523141,-49588600
2025-10-09,AZ,ACST,-1049,151.2145135566188,-15892100
2025-10-09,AG,ACST,0,153.1413612565445,-16825500
2025-10-09,AO,ACST,-179,149.56598240469208,-3827800
2025-10-09,BF,ACST,-3537,140,-49518000
2025-10-09,SA,ACST,-513,151.01718440185064,-8748900
2025-10-09,HD,ACST,-110,150,-1650000
2025-10-09,DH,ACST,-3191,143.64498173595408,-44248900
2025-10-09,KI,ACST,-140,146.50819672131146,-2189200
2025-10-09,NI,ACST,-445,147.45058595552274,-6260600
2025-10-09,AF,ACST,-100,150,-1500000
2025-10-09,XA,ACST,-2566,145.57051399304922,-37999000
2025-10-09,AK,ACST,-1519,141.32798073063026,-21280500
2025-10-09,YU,ACST,-1466,140,-20522400
2025-10-09,YB,ACST,-1126,148.7778251599147,-16796100
2025-10-09,LG,ACST,-1189,148.64747098751917,-18443500
2025-10-09,AI,ACST,0,153,-750000
2025-10-09,YP,ADES,44,13627.118644067798,60080000
2025-10-09,AO,ADES,37,13495.161290322581,49920000
2025-10-09,AZ,ADES,34,13511.029411764706,45937500
2025-10-09,CC,ADES,22,13500,29497500
2025-10-09,GR,ADES,10,13625,13625000
2025-10-09,DX,ADES,10,13612.5,13612500
2025-10-09,XL,ADES,-94,13544.463087248321,-127427500
2025-10-09,PD,ADES,-31,13504.72972972973,-41792500
2025-10-09,SQ,ADES,-11,13511.363636363636,-14862500
2025-10-09,OD,ADES,-8,13640,-10922500
2025-10-09,KK,ADES,-7,13550,-9485000
2025-10-09,AK,ADES,-5,13625,-6812500
2025-10-09,XC,ADES,-1,13625,-1362500
2025-10-09,DR,ADES,0,13625,-7500
2025-10-09,GR,ADHI,7088,267.0722642807983,189268400
2025-10-09,CP,ADHI,17214,269.27482916783674,463368800
2025-10-09,DR,ADHI,16100,267.2905344879068,430325000
2025-10-09,KK,ADHI,12523,270.1821935701344,337050400
2025-10-09,XL,ADHI,9037,270.4004013173679,252928400
2025-10-09,YP,ADHI,8576,267.9100281857291,224743600
2025-10-09,IF,ADHI,300,273.5652173913044,8920000
2025-10-09,SF,ADHI,7,264,184800
2025-10-09,SQ,ADHI,6585,268.7044069536211,175580400
2025-10-09,AI,ADHI,761,266.6002344665885,20301600
2025-10-09,PC,ADHI,200,268,5360000
2025-10-09,OD,ADHI,6294,266.49471879665987,165068000
2025-10-09,CC,ADHI,4872,267.6549059139785,124835600
2025-10-09,HP,ADHI,2098,268.3022055373064,56287200
2025-10-09,CD,ADHI,42,266,1120000
2025-10-09,XC,ADHI,185,269.6654163540885,6196200
2025-10-09,TP,ADHI,3473,265.8633918128655,92102800
2025-10-09,EP,ADHI,4116,272.46203554119546,112615200
2025-10-09,XA,ADHI,497,270.07710100231304,13529000
2025-10-09,AG,ADHI,784,267.0601503759398,20927800
2025-10-09,AT,ADHI,206,266.1062801932367,5482000
2025-10-09,YU,ADHI,597,273.6229923922232,16735600
2025-10-09,AK,ADHI,-1770,267.9040270584505,-48567000
2025-10-09,ZP,ADHI,-65852,269.0955307939199,-1772069800
2025-10-09,NI,ADHI,-14513,267.59938629389706,-386015800
2025-10-09,JB,ADHI,-2,270,-54000
2025-10-09,DH,ADHI,-7554,271.64340734028093,-205248800
2025-10-09,LG,ADHI,-2219,262.02728512960437,-57560000
2025-10-09,BS,ADHI,-500,268,-13400000
2025-10-09,BK,ADHI,-65,268.83076923076925,-1747400
2025-10-09,BQ,ADHI,-420,270.30288461538464,-11406400
2025-10-09,PD,ADHI,-1718,269.0541990030917,-46374800
2025-10-09,KI,ADHI,-1680,271.9747774480712,-46172400
2025-10-09,AZ,ADHI,-160,268.7532956685499,-4237800
2025-10-09,FS,ADHI,-120,268.6666666666667,-3224000
2025-10-09,YB,ADHI,-1696,268.21348859776805,-45396800
2025-10-09,SA,ADHI,0,274,-2242000
2025-10-09,YJ,ADHI,-50,270,-1350000
2025-10-09,DX,ADHI,-35,268.4,-949200
2025-10-09,HD,ADHI,-155,267.2245508982036,-4066400
2025-10-09,MU,ADHI,-2,270,-54000
2025-10-09,MG,ADHI,-1464,268.08913213448005,-29866200
2025-10-09,AO,ADHI,-500,272,-13600000
2025-10-09,SH,ADHI,-80,266,-2128000
2025-10-09,RO,ADHI,-1000,272,-27200000
2025-10-09,DH,ADMF,366,8758.879781420765,320575000
2025-10-09,YP,ADMF,81,8789.583333333334,71250000
2025-10-09,XC,ADMF,40,8759.65909090909,35045000
2025-10-09,PD,ADMF,28,8764.375,24505000
2025-10-09,AN,ADMF,26,8700,22620000
2025-10-09,DR,ADMF,6,8708.333333333334,5227500
2025-10-09,AK,ADMF,5,8725,4362500
2025-10-09,SQ,ADMF,-23,8763.207547169812,-20160000
2025-10-09,IT,ADMF,-188,8737.5,-164190000
2025-10-09,CC,ADMF,-169,8777.63605442177,-148922500
2025-10-09,EP,ADMF,-5,8700,-4350000
2025-10-09,OD,ADMF,-2,8733.333333333334,-1747500
2025-10-09,TP,ADMF,-1,8800,-880000
2025-10-09,XL,ADMF,-41,8735.15625,-35642500
2025-10-09,ZP,ADMF,-38,8775,-33345000
2025-10-09,CP,ADMF,-2,8750,-1750000
2025-10-09,KK,ADMF,-37,8700,-32190000
2025-10-09,YB,ADMF,-20,8775,-17550000
2025-10-09,GR,ADMF,-8,8800,-7047500
2025-10-09,AG,ADMF,-3,8775,-2632500
2025-10-09,NI,ADMF,-8,8788.888888888889,-7030000
2025-10-09,BQ,ADMF,-2,8800,-1760000
2025-10-09,AZ,ADMF,-5,8725,-4387500
2025-10-09,NI,ADMG,109,135.6046511627907,1479300
2025-10-09,XL,ADMG,2081,135.21571378463696,28125000
2025-10-09,PD,ADMG,909,134.8984375,12048300
2025-10-09,AK,ADMG,551,134,7383400
2025-10-09,AZ,ADMG,500,133,6650000
2025-10-09,YB,ADMG,423,135,5710500
2025-10-09,LG,ADMG,2,135,27000
2025-10-09,SQ,ADMG,400,136.5,5460000
2025-10-09,DH,ADMG,100,134,1340000
2025-10-09,KI,ADMG,15,134,201000
2025-10-09,PC,ADMG,30,134.93333333333334,404800
2025-10-09,CD,ADMG,95,135.8421052631579,1290500
2025-10-09,YU,ADMG,40,135,540000
2025-10-09,XC,ADMG,-3815,134.40530386740332,-51157200
2025-10-09,DR,ADMG,-954,135.16142557651992,-12894400
2025-10-09,CP,ADMG,-305,134.3672131147541,-4098200
2025-10-09,CC,ADMG,-80,135.46943231441048,-1136300
2025-10-09,KK,ADMG,-68,135,-921000
2025-10-09,YP,ADMG,-30,134.22835460503623,-412000
2025-10-09,BQ,ADMG,-2,136,-27200
2025-10-09,OD,ADMG,-1,136,-13500
2025-10-09,YP,ADRO,127865,1798.3871850878877,23005997500
2025-10-09,CC,ADRO,224802,1798.602366270693,40657101000
2025-10-09,PD,ADRO,139003,1779.4388659444028,24356001000
2025-10-09,BB,ADRO,94265,1819.3958994940933,17379625500
2025-10-09,DH,ADRO,4211,1791.8252279635258,735698000
2025-10-09,DP,ADRO,11108,1799.663457212274,1999101000
2025-10-09,LS,ADRO,3659,1782.658017707821,616145500
2025-10-09,RX,ADRO,52771,1790.1213044750934,9433629500
2025-10-09,AI,ADRO,17239,1815.6258088869715,3193818000
2025-10-09,NI,ADRO,7678,1790.7532039108874,1263041500
2025-10-09,BF,ADRO,5500,1740.4545454545455,957250000
2025-10-09,KI,ADRO,2222,1812.3499043977056,412356000
2025-10-09,GR,ADRO,30429,1762.740220756074,5250481500
2025-10-09,BQ,ADRO,24874,1816.8346096917433,4478755000
2025-10-09,YB,ADRO,13353,1801.795380206675,2442735500
2025-10-09,OD,ADRO,12936,1786.9990011382379,2227847000
2025-10-09,AT,ADRO,2169,1816.8221574344022,404229500
2025-10-09,XA,ADRO,17330,1793.2461532280745,3106370000
2025-10-09,LG,ADRO,9859,1791.8325431065168,1637174500
2025-10-09,IT,ADRO,4000,1777.1341463414635,710875000
2025-10-09,DR,ADRO,21100,1795.8712902218058,3796941500
2025-10-09,DX,ADRO,8558,1768.4368143031288,1499376500
2025-10-09,HD,ADRO,20285,1781.7684871918802,3507458000
2025-10-09,YJ,ADRO,15554,1819.2042510210356,2832792000
2025-10-09,JB,ADRO,2190,1790.9502262443439,392210000
2025-10-09,AZ,ADRO,-36798,1803.8511014578514,-6539862500
2025-10-09,XL,ADRO,-105493,1795.5999625215893,-18285374500
2025-10-09,ZP,ADRO,-222676,1787.3902279212923,-39647942500
2025-10-09,XC,ADRO,-13849,1789.489931886965,-2034139000
2025-10-09,SQ,ADRO,-11431,1794.6766747312895,-1976135500
2025-10-09,AK,ADRO,-94975,1785.5344238073137,-17386681500
2025-10-09,EP,ADRO,-17029,1801.8582102358982,-3006899000
2025-10-09,AO,ADRO,-85962,1834.7936419408811,-15847208000
2025-10-09,HP,ADRO,-5672,1795.019158737676,-954998500
2025-10-09,TP,ADRO,-79449,1766.706794001843,-14064796500
2025-10-09,MG,ADRO,-64430,1832.6375071375237,-12238799000
2025-10-09,SH,ADRO,-475,1755.485197368421,-55307500
2025-10-09,RG,ADRO,-3784,1742.1797363306896,-631607500
2025-10-09,KK,ADRO,-3488,1791.2356089224681,-475468500
2025-10-09,CD,ADRO,-8554,1804.5045271629779,-1549299000
2025-10-09,YU,ADRO,-945,1791.2942904978304,-137775500
2025-10-09,AG,ADRO,-3535,1800.4347826086957,-634323500
2025-10-09,IU,ADRO,-8020,1784.6022201665126,-1417675500
2025-10-09,KZ,ADRO,-65363,1792.3740326498335,-11727159500
2025-10-09,BR,ADRO,-14182,1857.9416622621563,-2643113000
2025-10-09,PO,ADRO,-974,1830,-178316000
2025-10-09,CP,ADRO,-25277,1804.1974843849723,-4706608500
2025-10-09,IF,ADRO,-12036,1798.0488831012722,-2219932500
2025-10-09,PP,ADRO,-950,1757.7019748653502,-167412000
2025-10-09,FZ,ADRO,-195,1814.1538461538462,-30364000
2025-10-09,SQ,AGRO,20618,239.00313406168536,491170200
2025-10-09,CP,AGRO,35943,242.03117496855825,870612000
2025-10-09,YP,AGRO,32015,240.8206622980999,768737800
2025-10-09,YU,AGRO,4778,237.98019801980197,113593200
2025-10-09,YB,AGRO,4181,242.5188101487314,102958400
2025-10-09,AN,AGRO,100,236,2360000
2025-10-09,KI,AGRO,15,238.66666666666666,354000
2025-10-09,KK,AGRO,4670,240.84662576687117,112862600
2025-10-09,AR,AGRO,50,242,1210000
2025-10-09,DR,AGRO,22299,240.91381808214888,536987800
2025-10-09,MU,AGRO,200,239,4780000
2025-10-09,SF,AGRO,25,238,595000
2025-10-09,MG,AGRO,1915,241.88363920343616,50812000
2025-10-09,AT,AGRO,2055,240.60526315789474,49236600
2025-10-09,PP,AGRO,188,240,4512000
2025-10-09,PD,AGRO,15372,241.73772232545792,374148200
2025-10-09,HP,AGRO,545,238.06837606837607,12977000
2025-10-09,LS,AGRO,10,236,236000
2025-10-09,DH,AGRO,3738,237.2863247863248,88695400
2025-10-09,XL,AGRO,13102,240.0945291785254,317990800
2025-10-09,EP,AGRO,12798,238.79467965530162,304051000
2025-10-09,IU,AGRO,250,236,5900000
2025-10-09,CC,AGRO,10698,240.24128129441348,250333600
2025-10-09,BQ,AGRO,5355,240.53908642961778,128734800
2025-10-09,ZP,AGRO,1646,243.11973795948077,40736600
2025-10-09,HD,AGRO,-129994,240.58460700698345,-3128357000
2025-10-09,AK,AGRO,-28042,239.19838381346,-670415000
2025-10-09,GR,AGRO,-20031,241.9366472664822,-489243200
2025-10-09,XA,AGRO,-108,240.8,-2753600
2025-10-09,AZ,AGRO,-38,240.74025316455698,-795600
2025-10-09,IF,AGRO,-4501,242.8872614292055,-109328000
2025-10-09,YJ,AGRO,-5,240,-120000
2025-10-09,OD,AGRO,-4531,239.37828834003446,-108551400
2025-10-09,XC,AGRO,-3324,238.64907898844834,-76788400
2025-10-09,NI,AGRO,-1066,238.55208766819254,-25666000
2025-10-09,DX,AGRO,-179,236.86315789473684,-4232000
2025-10-09,TP,AGRO,-104,243.76923076923077,-2535200
2025-10-09,LG,AGRO,-251,241.78298676748582,-6391600
2025-10-09,AD,AGRO,-2,240,-48000
2025-10-09,RO,AGRO,-195,240,-4697000
2025-10-09,AI,AGRO,-195,240,-4679000
2025-10-09,KK,AGRS,3302,73,24104600
2025-10-09,XA,AGRS,6747,72.53533703582707,48872000
2025-10-09,SQ,AGRS,10766,73.03158090284228,78625800
2025-10-09,TP,AGRS,20,72,144000
2025-10-09,NI,AGRS,3633,73.00129600829445,26521400
2025-10-09,EP,AGRS,3576,73.16178521617852,26162800
2025-10-09,DH,AGRS,2747,73.98181818181818,20323400
2025-10-09,ES,AGRS,100,72,720000
2025-10-09,DR,AGRS,600,72,4270000
2025-10-09,CD,AGRS,11,73.18181818181819,80500
2025-10-09,MG,AGRS,450,72.11111111111111,3245000
2025-10-09,XC,AGRS,368,73,2697700
2025-10-09,RG,AGRS,1,72,7200
2025-10-09,GR,AGRS,50,73,365000
2025-10-09,AT,AGRS,3,73,21900
2025-10-09,YB,AGRS,150,72.10211027910142,963100
2025-10-09,LG,AGRS,48,72,345200
2025-10-09,BQ,AGRS,-5634,73,-41142400
2025-10-09,XL,AGRS,-10917,72.8717442478548,-79538400
2025-10-09,GI,AGRS,-3,73,-21900
2025-10-09,YP,AGRS,-6650,72.08787971147008,-47548800
2025-10-09,CP,AGRS,-2802,74,-20825200
2025-10-09,PD,AGRS,-2089,73.382096069869,-15520500
2025-10-09,YJ,AGRS,-1850,73,-13505000
2025-10-09,PS,AGRS,-13,74,-142200
2025-10-09,AG,AGRS,-1221,72,-8783500
2025-10-09,AZ,AGRS,-735,73.20981955518255,-5529100
2025-10-09,CC,AGRS,-519,72.95202833226014,-3917900
2025-10-09,OD,AGRS,-139,73,-994700
2025-10-09,DH,AHAP,19870,104.10650085537571,201362700
2025-10-09,XL,AHAP,521223,103.511969593828,5379095500
2025-10-09,RS,AHAP,25,93.6,234000
2025-10-09,HD,AHAP,13,106.6923076923077,138700
2025-10-09,PD,AHAP,67388,104.65589601751269,731133600
2025-10-09,XC,AHAP,60258,104.06236331223926,619948000
2025-10-09,RB,AHAP,13,103,133900
2025-10-09,KK,AHAP,46720,103.69412369182508,475742800
2025-10-09,OD,AHAP,6590,106.43439063273047,77833500
2025-10-09,TP,AHAP,1500,100.07167004732928,13652400
2025-10-09,MG,AHAP,5683,103.75668333398953,67735900
2025-10-09,KI,AHAP,331,102.31231838281744,5838500
2025-10-09,RG,AHAP,0,105.86666666666666,2500000
2025-10-09,LS,AHAP,6199,100.11900397189123,61808300
2025-10-09,DX,AHAP,65,106.6052715147666,2478300
2025-10-09,AK,AHAP,29,95.10282776349614,305500
2025-10-09,CP,AHAP,2951,102.0458375764264,51919700
2025-10-09,GI,AHAP,24,102.93610223642173,11000
2025-10-09,PS,AHAP,1400,110,15400000
2025-10-09,BR,AHAP,3750,108.85714285714286,49350000
2025-10-09,LG,AHAP,-19383,103.76012833759313,-199398500
2025-10-09,AO,AHAP,-174212,99.15733937981354,-1676658800
2025-10-09,IH,AHAP,-2117,110,-23287000
2025-10-09,CC,AHAP,-103841,104.59013030987353,-1212864600
2025-10-09,FS,AHAP,-1100,102,-11220000
2025-10-09,YP,AHAP,-100611,103.5392565495518,-1094252500
2025-10-09,SQ,AHAP,-88953,105.73807772511849,-954720700
2025-10-09,BQ,AHAP,1190,102.03763887888648,-12660900
2025-10-09,ZP,AHAP,-4443,100.70015023933476,-31879100
2025-10-09,HP,AHAP,-6044,99.60654093097914,-57827200
2025-10-09,NI,AHAP,-7479,100.87152125661602,-33755800
2025-10-09,GR,AHAP,-78013,101.59841632635376,-779939200
2025-10-09,AZ,AHAP,-59923,103.40319894571992,-655710200
2025-10-09,IF,AHAP,-1904,98.57368421052631,-12250400
2025-10-09,XA,AHAP,-2826,104.1323487830872,-27358400
2025-10-09,AI,AHAP,-10171,101.17622432090351,-102908100
2025-10-09,BF,AHAP,-5000,96,-48000000
2025-10-09,OK,AHAP,-1000,102.42760942760943,-10215000
2025-10-09,EP,AHAP,-6184,103.75079688531682,-62666700
2025-10-09,YJ,AHAP,-629,100.17622950819673,-8775500
2025-10-09,AG,AHAP,-9735,96.05078005506272,-92565800
2025-10-09,YB,AHAP,-11741,102.59681753774491,-116790000
2025-10-09,MU,AHAP,-32203,105.92913703692203,-341123600
2025-10-09,DR,AHAP,-15569,103.02707976657278,-163700300
2025-10-09,YU,AHAP,-889,106.8188127401165,-10523400
2025-10-09,XL,AIMS,1036,406,41993600
2025-10-09,GR,AIMS,100,406,4060000
2025-10-09,SQ,AIMS,68,416,3613800
2025-10-09,PC,AIMS,30,406,1218000
2025-10-09,NI,AIMS,2,406,81200
2025-10-09,YP,AIMS,-505,406.6102362204724,-20534000
2025-10-09,CC,AIMS,-361,416,-15017600
2025-10-09,PD,AIMS,-245,416,-10194000
2025-10-09,DR,AIMS,-62,416,-2579200
2025-10-09,BQ,AIMS,-60,416,-2496000
2025-10-09,EP,AIMS,-2,416,-84200
2025-10-09,XC,AIMS,-1,416,-61600
2025-10-09,XL,AISA,31181,145.97669836020395,456964500
2025-10-09,YP,AISA,13950,146.34847603052927,204930200
2025-10-09,PO,AISA,10,143,143000
2025-10-09,BK,AISA,168,145.37383177570092,2341400
2025-10-09,XC,AISA,4273,146.67117202268432,62208900
2025-10-09,MG,AISA,3363,144.12306177701205,48347200
2025-10-09,CP,AISA,2067,146.1121157323689,30187000
2025-10-09,GI,AISA,156,147.51923076923077,2301300
2025-10-09,PC,AISA,10,145,145000
2025-10-09,AK,AISA,1117,144.74300341296927,15933300
2025-10-09,IF,AISA,999,144,14385200
2025-10-09,TP,AISA,875,147.6,12915000
2025-10-09,AT,AISA,692,145.04428904428903,9989500
2025-10-09,AG,AISA,237,148,3557600
