Date,Broker,Ticker,Lot,Avg,Value
2025-10-03,RG,AALI,-2,7975,-1595000
2025-10-03,OD,ABBA,47434,68,322551200
2025-10-03,CP,ABBA,19832,68,134857600
2025-10-03,MG,ABBA,1445,68,9826000
2025-10-03,HD,ABBA,50,68,340000
2025-10-03,KK,ABBA,-1366,68,-9288800
2025-10-03,XL,ABBA,-9003,68,-61220400
2025-10-03,GR,ABBA,-15368,68,-104502400
2025-10-03,YP,ABBA,-12834,68,-87271200
2025-10-03,LG,ABBA,-42,68,-285600
2025-10-03,AI,ABBA,-101,68,-686800
2025-10-03,CC,ABBA,-7422,68,-50469600
2025-10-03,PD,ABBA,-667,68,-4535600
2025-10-03,EP,ABBA,-53,68,-360400
2025-10-03,BQ,ABBA,-200,68,-1360000
2025-10-03,NI,ABBA,-4817,68,-32755600
2025-10-03,AT,ABBA,-700,68,-4760000
2025-10-03,DR,ABBA,-350,68,-2380000
2025-10-03,AG,ABBA,-100,68,-680000
2025-10-03,AZ,ABBA,-50,68,-340000
2025-10-03,ZP,ABBA,-4450,68,-30260000
2025-10-03,XC,ABBA,-3876,68,-26356800
2025-10-03,TP,ABBA,-210,68,-1428000
2025-10-03,XA,ABBA,-418,68,-2842400
2025-10-03,DX,ABBA,-3000,68,-20400000
2025-10-03,SQ,ABBA,-2879,68,-19577200
2025-10-03,IF,ABBA,-555,68,-3774000
2025-10-03,YB,ABBA,-300,68,-2040000
2025-10-03,XC,ABDA,1,2970,297000
2025-10-03,CC,ABDA,-1,2970,-297000
2025-10-03,CC,ABMM,875,2854.7738693467336,249751000
2025-10-03,TP,ABMM,630,2851.5873015873017,179650000
2025-10-03,XL,ABMM,388,2853.7951105937136,110548000
2025-10-03,KK,ABMM,350,2855.220779220779,99916000
2025-10-03,XC,ABMM,342,2857.9558011049726,97730000
2025-10-03,YB,ABMM,186,2850,52996000
2025-10-03,DR,ABMM,41,2845.121951219512,11665000
2025-10-03,HP,ABMM,11,2850.909090909091,3136000
2025-10-03,EP,ABMM,175,2858.8732394366198,49989000
2025-10-03,IF,ABMM,16,2868.75,4590000
2025-10-03,YU,ABMM,4,2850,1140000
2025-10-03,PD,ABMM,140,2850.36,39893000
2025-10-03,AI,ABMM,10,2850,2850000
2025-10-03,ZP,ABMM,5,2866,1433000
2025-10-03,NI,ABMM,46,2850.8695652173915,13114000
2025-10-03,AZ,ABMM,12,2861,3426000
2025-10-03,OD,ABMM,114,2854.873949579832,32549000
2025-10-03,AK,ABMM,1,2857.1428571428573,284000
2025-10-03,AG,ABMM,64,2859.84375,18303000
2025-10-03,XA,ABMM,9,2842.222222222222,2558000
2025-10-03,RG,ABMM,3,2850,855000
2025-10-03,GR,ABMM,-2334,2852.872384078785,-665790000
2025-10-03,DH,ABMM,-570,2855.392441860465,-162813000
2025-10-03,YP,ABMM,-338,2853.6497326203207,-96505000
2025-10-03,LG,ABMM,-80,2854.6428571428573,-22838000
2025-10-03,KI,ABMM,-58,2850,-16529000
2025-10-03,AT,ABMM,-16,2850,-4557000
2025-10-03,MG,ABMM,-10,2850,-2850000
2025-10-03,SQ,ABMM,-8,2851.5151515151515,-2211000
2025-10-03,HD,ABMM,-7,2850,-1997000
2025-10-03,BQ,ABMM,-1,2860,-286000
2025-10-03,BB,ACES,5704,430.0767882187938,245315800
2025-10-03,DP,ACES,82577,430.41800985746636,3554262800
2025-10-03,AK,ACES,27744,429.76078856267014,1192451200
2025-10-03,GR,ACES,562,429.7217149048135,23693400
2025-10-03,EP,ACES,11298,429.9664320519762,486255600
2025-10-03,ZP,ACES,8045,428.21866535336125,343502800
2025-10-03,QA,ACES,1,432,43200
2025-10-03,XA,ACES,5159,430,221844600
2025-10-03,BK,ACES,4613,428.1490023983263,195043400
2025-10-03,HP,ACES,4483,430,192852600
2025-10-03,CC,ACES,642,430.04643639259405,28746600
2025-10-03,LS,ACES,1099,427.27272727272725,46956800
2025-10-03,AZ,ACES,4049,426.7698232895333,172691200
2025-10-03,PP,ACES,431,430,18533000
2025-10-03,TP,ACES,1880,430,80828000
2025-10-03,DR,ACES,-5665,429.70211557574896,-243552000
2025-10-03,XL,ACES,-45843,429.9768834921511,-1971048800
2025-10-03,YP,ACES,-18227,430.15225966414965,-784248600
2025-10-03,PD,ACES,-15923,429.87939580812616,-684251600
2025-10-03,NI,ACES,-9442,430.03354373309287,-406164400
2025-10-03,OD,ACES,-3214,428.435782967033,-136362400
2025-10-03,DX,ACES,-824,428,-35247200
2025-10-03,SQ,ACES,-9395,429.74274837810304,-404522200
2025-10-03,XC,ACES,-4315,429.7922919140667,-185215000
2025-10-03,AG,ACES,-1226,429.021207177814,-52598000
2025-10-03,RG,ACES,-550,428.54545454545456,-23570000
2025-10-03,BQ,ACES,-582,429.7692307692308,-24783800
2025-10-03,BR,ACES,-6300,430,-270900000
2025-10-03,YB,ACES,-1109,428.25696316262355,-47494200
2025-10-03,YJ,ACES,-66,430,-2837200
2025-10-03,KI,ACES,-528,431.6122082585278,-22788600
2025-10-03,KK,ACES,-2775,427.4938715131023,-116554800
2025-10-03,MU,ACES,-2258,430.044286979628,-97104000
2025-10-03,AO,ACES,-2600,429.6923076923077,-111720000
2025-10-03,CP,ACES,-6168,431.69727810650886,-267058200
2025-10-03,LG,ACES,-4782,430.4269382664727,-205829600
2025-10-03,AT,ACES,-4634,429.60229934000427,-199071000
2025-10-03,YU,ACES,-4579,432,-197994400
2025-10-03,IF,ACES,-5365,428.588804422944,-229878200
2025-10-03,DH,ACES,-1770,428.0495519240907,-75735200
2025-10-03,BQ,ACST,7029,142.86952089704383,100190200
2025-10-03,CC,ACST,13986,143.53424255755976,200751700
2025-10-03,NI,ACST,3852,142.222109016811,54272600
2025-10-03,YB,ACST,3655,144.32620077395856,52832500
2025-10-03,DH,ACST,47,144,643800
2025-10-03,XA,ACST,3637,142.00574712643677,51475600
2025-10-03,QA,ACST,2080,144,29952000
2025-10-03,YJ,ACST,2000,147,29400000
2025-10-03,AK,ACST,89,143.29888027562447,1159600
2025-10-03,IF,ACST,24,144,345900
2025-10-03,LG,ACST,27,142.88888888888889,385800
2025-10-03,LS,ACST,2000,147,29400000
2025-10-03,BK,ACST,1706,143.59352394075094,24374800
2025-10-03,DR,ACST,1132,144.11072362685266,16384600
2025-10-03,SA,ACST,1513,141.67812293456709,21435900
2025-10-03,AI,ACST,50,144,720000
2025-10-03,YU,ACST,70,143,1001000
2025-10-03,YP,ACST,-2067,143.4132802340702,-28328600
2025-10-03,AZ,ACST,-10482,142.79835585372768,-149649300
2025-10-03,XL,ACST,-6996,143.8510263370958,-100346700
2025-10-03,MU,ACST,-5200,142.69365384615384,-74200700
2025-10-03,OD,ACST,-416,143.94274809160305,-5987500
2025-10-03,ZP,ACST,-753,144.37949400798934,-10778700
2025-10-03,TP,ACST,-5000,144.036,-72018000
2025-10-03,GR,ACST,-195,144,-2839500
2025-10-03,KK,ACST,-174,143.18259281801582,-2537900
2025-10-03,CP,ACST,-1043,145.01078626170877,-15146600
2025-10-03,RG,ACST,0,145,-300000
2025-10-03,PC,ACST,-3,144,-43200
2025-10-03,SQ,ACST,-3275,145.8815302344714,-48092200
2025-10-03,PD,ACST,-3272,142.77736035590706,-45773300
2025-10-03,GI,ACST,-3,144,-43200
2025-10-03,MG,ACST,-1400,144.54545454545453,-20320000
2025-10-03,EP,ACST,-118,144.0648236415634,-1791700
2025-10-03,AT,ACST,-52,147.1153846153846,-765000
2025-10-03,XC,ACST,-1083,145.0858116480793,-15921100
2025-10-03,HP,ACST,-1065,146.18694885361552,-15582800
2025-10-03,AG,ACST,-300,142,-4260000
2025-10-03,AO,ADES,47,13450,63215000
2025-10-03,CC,ADES,37,13511.309523809523,49962500
2025-10-03,XL,ADES,32,13527.659574468085,43265000
2025-10-03,PD,ADES,26,13500,35087500
2025-10-03,AZ,ADES,15,13483.333333333334,20225000
2025-10-03,SQ,ADES,9,13600,12242500
2025-10-03,XC,ADES,5,13481.25,6677500
2025-10-03,OD,ADES,3,13600,4080000
2025-10-03,GR,ADES,2,13500,2697500
2025-10-03,DH,ADES,-110,13490.765765765766,-148395000
2025-10-03,YP,ADES,-26,13487.142857142857,-35042500
2025-10-03,LG,ADES,-18,13555.555555555555,-24400000
2025-10-03,NI,ADES,-11,13450,-14795000
2025-10-03,KK,ADES,-9,13600,-12240000
2025-10-03,PC,ADES,-1,13450,-1345000
2025-10-03,DR,ADES,-1,13492.857142857143,-1235000
2025-10-03,XL,ADHI,6132,277.26577109081137,170531000
2025-10-03,CC,ADHI,67995,277.6314940905275,1889188200
2025-10-03,DX,ADHI,825,277.90072639225184,22927200
2025-10-03,LG,ADHI,7424,278.02770562770564,206569600
2025-10-03,DR,ADHI,6107,276.23563777994156,168687400
2025-10-03,SH,ADHI,130,276,3588000
2025-10-03,FS,ADHI,20,276,552000
2025-10-03,DH,ADHI,5212,276.6114834269154,144187000
2025-10-03,OD,ADHI,5191,277.3594791035736,143877600
2025-10-03,RO,ADHI,830,276,22908000
2025-10-03,SQ,ADHI,5027,276.18135746606333,138745800
2025-10-03,NI,ADHI,3998,276.2479081533372,110424600
2025-10-03,XA,ADHI,34,278.0769230769231,945600
2025-10-03,KK,ADHI,3751,275.4385242231575,102908600
2025-10-03,AF,ADHI,1000,274,27400000
2025-10-03,EP,ADHI,1983,277.48305821025195,54962200
2025-10-03,CD,ADHI,25,276,690000
2025-10-03,XC,ADHI,1709,277.6476146928822,48459200
2025-10-03,TP,ADHI,1123,275.8231740801757,30926600
2025-10-03,PD,ADHI,-79193,277.2558251608395,-2195976400
2025-10-03,ZP,ADHI,-18991,276.90682862594394,-528226000
2025-10-03,YP,ADHI,-5034,276.66260233408815,-139456800
2025-10-03,IF,ADHI,-4490,277.9100684261975,-124858000
2025-10-03,AK,ADHI,-4211,277.0038253108065,-116697200
2025-10-03,CP,ADHI,-1571,278,-43733600
2025-10-03,AZ,ADHI,-1121,276.11636363636364,-30653000
2025-10-03,YU,ADHI,-164,278,-4562200
2025-10-03,HD,ADHI,-152,277.4827245804541,-4306800
2025-10-03,YB,ADHI,-561,276.3197903014417,-15480400
2025-10-03,AT,ADHI,-43,274.0502092050209,-1030200
2025-10-03,GR,ADHI,-936,276.86270491803276,-26296400
2025-10-03,HP,ADHI,-93,276,-2564000
2025-10-03,KI,ADHI,-16,278,-444800
2025-10-03,MG,ADHI,-859,278.8421052631579,-23976200
2025-10-03,BK,ADHI,-687,279.05676855895194,-19171200
2025-10-03,BQ,ADHI,-319,278,-8870400
2025-10-03,YJ,ADHI,-75,280,-2175000
2025-10-03,NI,ADMF,20,8775,17422500
2025-10-03,XL,ADMF,70,8783.991228070176,61445000
2025-10-03,GR,ADMF,39,8810.897435897436,34362500
2025-10-03,CP,ADMF,11,8772.727272727272,9650000
2025-10-03,PD,ADMF,10,8810.81081081081,8902500
2025-10-03,EP,ADMF,1,8825,882500
2025-10-03,LS,ADMF,2,8800,1760000
2025-10-03,DR,ADMF,10,8800,8800000
2025-10-03,AK,ADMF,7,8796.42857142857,6157500
2025-10-03,AG,ADMF,5,8770.3125,4300000
2025-10-03,TP,ADMF,4,8768.75,3507500
2025-10-03,ZP,ADMF,4,8768.75,3507500
2025-10-03,CC,ADMF,-105,8798.275862068966,-92395000
2025-10-03,OD,ADMF,-17,8764.166666666666,-14860000
2025-10-03,XC,ADMF,-16,8790.74074074074,-14057500
2025-10-03,YB,ADMF,-11,8775,-9652500
2025-10-03,KK,ADMF,-9,8752.272727272728,-7837500
2025-10-03,YP,ADMF,-9,8777.579365079366,-7805000
2025-10-03,DH,ADMF,-6,8814.583333333334,-5312500
2025-10-03,YU,ADMF,-6,8750,-5250000
2025-10-03,CD,ADMF,-4,8800,-3520000
2025-10-03,SQ,ADMF,0,8791.666666666666,-7500
2025-10-03,NI,ADMG,270,139.95481927710844,3788500
2025-10-03,CC,ADMG,1447,138.00206753962783,19968700
2025-10-03,AK,ADMG,425,139.9764705882353,5949000
2025-10-03,KK,ADMG,175,138,2415000
2025-10-03,YP,ADMG,88,138.17252931323284,1224700
2025-10-03,CD,ADMG,70,139,973000
2025-10-03,XC,ADMG,55,139.36046511627907,768400
2025-10-03,DH,ADMG,28,139,389200
2025-10-03,OD,ADMG,19,140,266000
2025-10-03,KI,ADMG,10,140,140000
2025-10-03,EP,ADMG,1,138,13800
2025-10-03,PD,ADMG,-1357,138.13251366120218,-18737600
2025-10-03,YB,ADMG,-751,138.05326231691078,-10367800
2025-10-03,LG,ADMG,-251,141,-3540000
2025-10-03,XL,ADMG,-199,139.77540106951872,-2830900
2025-10-03,MG,ADMG,-30,140,-420000
2025-10-03,CP,ADRO,8029,1658.1807056043215,1329415500
2025-10-03,YP,ADRO,40787,1660.528856854252,6771685500
2025-10-03,HD,ADRO,33077,1655.9916110115655,5475340500
2025-10-03,CC,ADRO,25426,1660.716573343514,4220892500
2025-10-03,PD,ADRO,21551,1659.6910262454817,3574513000
2025-10-03,XA,ADRO,883,1657.3346636259978,146110500
2025-10-03,LG,ADRO,1885,1665.1704816404388,313909000
2025-10-03,ID,ADRO,500,1655,82750000
2025-10-03,EP,ADRO,866,1661.2630732099758,144665000
2025-10-03,LS,ADRO,500,1665,83250000
2025-10-03,OD,ADRO,14892,1658.659128581577,2470248000
2025-10-03,IF,ADRO,4388,1660.6589771101574,728974500
2025-10-03,KK,ADRO,2878,1658.1063793974079,477121500
2025-10-03,CD,ADRO,1041,1660.7697740112994,173063500
2025-10-03,FS,ADRO,305,1650.1234567901236,50230000
2025-10-03,YB,ADRO,11224,1661.274273671534,1864533500
2025-10-03,PP,ADRO,575,1660,95450000
2025-10-03,AK,ADRO,1278,1670.1529657752833,228511000
2025-10-03,KI,ADRO,3110,1658.1616948508456,515300000
2025-10-03,MG,ADRO,7373,1656.5528815706143,1220957500
2025-10-03,GR,ADRO,1594,1658.4848704213118,261877500
2025-10-03,DH,ADRO,5632,1658.8991359255567,934014000
2025-10-03,QA,ADRO,587,1655,97124500
2025-10-03,RG,ADRO,805,1655.0621118012423,133232500
2025-10-03,DR,ADRO,5289,1660.659931411623,878215000
2025-10-03,YU,ADRO,-40014,1660.796299256654,-6651182000
2025-10-03,BK,ADRO,-60036,1661.3633878995367,-9975393000
2025-10-03,SQ,ADRO,-19128,1665.1682867735062,-3193629000
2025-10-03,ZP,ADRO,-17086,1662.8382259870502,-2840055000
2025-10-03,XL,ADRO,-13363,1658.1449307997436,-2181208000
2025-10-03,PC,ADRO,-11,1658.3333333333333,-1824000
2025-10-03,AI,ADRO,-12652,1660.0383631713555,-2103352500
2025-10-03,XC,ADRO,-9056,1659.5186202548746,-1491054500
2025-10-03,TP,ADRO,-7878,1661.297147409382,-1306590500
2025-10-03,SF,ADRO,-13,1666.5384615384614,-2166500
2025-10-03,NI,ADRO,-7136,1658.8563586459286,-1180477500
2025-10-03,AG,ADRO,-185,1674.309917355372,-32477500
2025-10-03,BQ,ADRO,-1675,1659.9464720194646,-278146000
2025-10-03,HP,ADRO,-5862,1657.649023209217,-971660000
2025-10-03,BB,ADRO,-216,1658.8194444444443,-35830500
2025-10-03,AT,ADRO,-211,1662.4892601431982,-35774000
2025-10-03,AZ,ADRO,-587,1659.776321735201,-96863000
2025-10-03,CC,AGII,30054,1198.2432504017092,3649810500
2025-10-03,YP,AGII,5441,1180.8882199478226,655863500
2025-10-03,BB,AGII,5352,1131.988976083707,605840500
2025-10-03,OD,AGII,2906,1141.762339470834,310197000
2025-10-03,GR,AGII,2158,1129.1983824928639,235968500
2025-10-03,BS,AGII,2000,1139.3475,227869500
2025-10-03,MG,AGII,-52,1217.5212956146809,75090000
2025-10-03,AK,AGII,255,1100.3003533568904,27638500
2025-10-03,HP,AGII,145,1150.1931330472103,16415500
2025-10-03,SQ,AGII,-4003,1209.614170743254,-495675000
2025-10-03,XL,AGII,-11379,1176.6605419695968,-1409043000
2025-10-03,NI,AGII,-10124,1150.4822372830863,-1163695500
2025-10-03,IF,AGII,-266,1162.6373626373627,-30887500
2025-10-03,LG,AGII,-896,1205.044052863436,-109880000
2025-10-03,AG,AGII,-63,1210.1470588235295,-7631000
2025-10-03,PD,AGII,-6381,1160.9963019360453,-777417000
2025-10-03,DR,AGII,-250,1189.9733191035218,-32300500
2025-10-03,PC,AGII,-36,1186.5277777777778,-4271500
2025-10-03,EP,AGII,-369,1189.6528274874731,-51072000
2025-10-03,DX,AGII,-283,1133.5335689045937,-32079000
2025-10-03,XC,AGII,-4416,1194.871381014829,-549534000
2025-10-03,LS,AGII,-235,1237.872340425532,-29090000
2025-10-03,KK,AGII,-1470,1138.913567032379,-165559500
2025-10-03,CP,AGII,70,1218.2059000602046,-5614500
2025-10-03,DH,AGII,-868,1155.6708860759493,-98857000
2025-10-03,AZ,AGII,-851,1136.5569620253164,-97226000
2025-10-03,YU,AGII,-430,1236.953405017921,-53409500
2025-10-03,YB,AGII,-1095,1103.560606060606,-119453500
2025-10-03,ZP,AGII,-1441,1143.8723108952117,-164832000
2025-10-03,XA,AGII,-118,1237.554347826087,-18067500
2025-10-03,AT,AGII,-1046,1125.0598563447725,-117819000
2025-10-03,BQ,AGII,-1106,1154.8894282632148,-132182000
2025-10-03,TP,AGII,-1125,1135,-127687500
2025-10-03,KI,AGII,-54,1248.3333333333333,-6741000
2025-10-03,XC,AGRO,11837,245.38289334741287,285801400
2025-10-03,CC,AGRO,47059,247.29329300368227,1165609000
2025-10-03,DR,AGRO,1244,248.24658545588778,32849600
2025-10-03,DH,AGRO,1300,243.0609318996416,24918200
2025-10-03,SQ,AGRO,9426,249.83620611272033,280691000
2025-10-03,FZ,AGRO,2900,248.55172413793105,72080000
2025-10-03,MG,AGRO,2357,245.70531622364803,58252000
2025-10-03,AZ,AGRO,1121,247.80446497305618,27840600
2025-10-03,MI,AGRO,600,245,14700000
2025-10-03,LS,AGRO,8600,249.95348837209303,214960000
2025-10-03,NI,AGRO,8053,246.2009362621534,196837800
2025-10-03,AK,AGRO,7214,247.67008306538048,169100000
2025-10-03,EP,AGRO,651,246.6955868544601,10315200
2025-10-03,HD,AGRO,2223,247.98891006757927,55915400
2025-10-03,KK,AGRO,5971,247.99067164179104,147702800
2025-10-03,LG,AGRO,1944,247.88703465982027,47880600
2025-10-03,DX,AGRO,601,249.30578512396696,14984600
2025-10-03,AO,AGRO,530,248,12870000
2025-10-03,BS,AGRO,1000,248,24800000
2025-10-03,AG,AGRO,5000,250,125000000
2025-10-03,HP,AGRO,3361,248.00526849037487,83270200
2025-10-03,BQ,AGRO,924,244.13697164258963,22135400
2025-10-03,YB,AGRO,501,246.87096083886155,10921000
2025-10-03,XA,AGRO,1695,246.49783875211426,38658400
2025-10-03,IU,AGRO,5000,246.4,123200000
2025-10-03,YU,AGRO,-9512,248.11128775834658,-238645600
2025-10-03,YP,AGRO,-34539,246.7383187295773,-858448800
2025-10-03,GR,AGRO,-31544,248.0653014735543,-786714600
2025-10-03,SH,AGRO,-20,252,-504000
2025-10-03,IF,AGRO,-197,244,-4746800
2025-10-03,ZP,AGRO,-12039,248.29438015278723,-298903200
2025-10-03,PD,AGRO,-11622,246.29174655647384,-289568400
2025-10-03,AI,AGRO,-2000,248,-49600000
2025-10-03,OK,AGRO,0,252,-600000
2025-10-03,XL,AGRO,-10702,246.67330379004028,-259133800
2025-10-03,PC,AGRO,-246,248.29268292682926,-6188000
2025-10-03,KI,AGRO,0,248,-3000
2025-10-03,CP,AGRO,-5666,248.4886607416488,-143115200
2025-10-03,RG,AGRO,-750,248,-18600000
2025-10-03,AT,AGRO,-4567,248.62027027027028,-113798800
2025-10-03,BK,AGRO,-4443,244.86106346483706,-110856600
2025-10-03,TP,AGRO,-3957,246.034302759135,-97367600
2025-10-03,FS,AGRO,0,252,-20000
2025-10-03,RO,AGRO,-50,250,-1250000
2025-10-03,ZR,AGRO,0,250,-30000
2025-10-03,CP,AGRS,7342,77,56467500
2025-10-03,ZR,AGRS,30000,76,228000000
2025-10-03,SQ,AGRS,5037,76.99344848123883,38781600
2025-10-03,CC,AGRS,2256,76.58476658476658,17336000
2025-10-03,DR,AGRS,566,76.113074204947,4308000
2025-10-03,TP,AGRS,40,76,304000
2025-10-03,OD,AGRS,528,77.0340909090909,4067400
2025-10-03,MG,AGRS,200,76,1520000
2025-10-03,KI,AGRS,1,76,7600
2025-10-03,GR,AGRS,5,77,38500
2025-10-03,PS,AGRS,35,76,266000
2025-10-03,CD,AGRS,7,76,53200
2025-10-03,KK,AGRS,2188,76.17361111111111,16619300
2025-10-03,EP,AGRS,1763,76.00113314447592,13398800
2025-10-03,AZ,AGRS,1652,76.50121065375302,12638000
2025-10-03,ZP,AGRS,1509,76.00596421471172,11469300
2025-10-03,NI,AGRS,767,76.73049645390071,5875200
2025-10-03,LG,AGRS,50,76.2,381000
2025-10-03,ES,AGRS,500,78,3900000
2025-10-03,AK,AGRS,202,77,1555400
2025-10-03,YP,AGRS,738,76.73704071499503,5590200
2025-10-03,AN,AGRS,50,77,385000
2025-10-03,HP,AGRS,-20150,76.78756501182033,-154805700
2025-10-03,DH,AGRS,-20364,76,-154766400
2025-10-03,XL,AGRS,-6596,76.22484748716955,-50043100
2025-10-03,SA,AGRS,-3000,76,-22800000
2025-10-03,PD,AGRS,-2628,76.1607534511676,-19766600
2025-10-03,XC,AGRS,-1202,76.84585218702865,-9252000
2025-10-03,XA,AGRS,-750,77,-5784000
2025-10-03,AG,AGRS,-742,77,-5713400
2025-10-03,GI,AGRS,-4,77,-30800
2025-10-03,RS,AHAP,10000,84,84000000
2025-10-03,SQ,AHAP,24285,84.51112634040152,205233700
2025-10-03,AO,AHAP,7500,83.33333333333333,62500000
2025-10-03,YP,AHAP,4223,85.11188417454252,36826700
2025-10-03,CC,AHAP,3944,83.97462552181386,32514500
2025-10-03,YU,AHAP,3000,86,25800000
2025-10-03,XL,AHAP,2827,84.61233164794845,24512800
2025-10-03,AN,AHAP,100,83,830000
2025-10-03,AI,AHAP,2000,83,16600000
2025-10-03,AG,AHAP,100,84,840000
2025-10-03,DR,AHAP,312,85,2737000
2025-10-03,DH,AHAP,1928,83.9004572634541,16085400
2025-10-03,PC,AHAP,1,84,8400
2025-10-03,AK,AHAP,234,85,1989000
2025-10-03,ZP,AHAP,502,83.00597609561753,4166900
2025-10-03,CP,AHAP,-17025,84.70857142857143,-144262000
2025-10-03,BQ,AHAP,-10592,83.81509166732236,-88827100
2025-10-03,PD,AHAP,-489,84.00207948243992,-3748300
2025-10-03,MG,AHAP,-370,85,-3146000
2025-10-03,OD,AHAP,-1592,84.16065974343311,-13394500
2025-10-03,XC,AHAP,-9083,84.59400397327073,-76807700
2025-10-03,RF,AHAP,-111,84,-932400
2025-10-03,XA,AHAP,-20,84,-166000
2025-10-03,AZ,AHAP,-4795,83.79570564936418,-40180000
2025-10-03,KK,AHAP,-216,84.82738095238095,-1869700
2025-10-03,NI,AHAP,-3743,84.54472686420446,-31163300
2025-10-03,YB,AHAP,-1125,84.36825775656325,-9456800
2025-10-03,GR,AHAP,-3080,85,-26824000
2025-10-03,EP,AHAP,-2926,83.86621621621622,-24538800
2025-10-03,TP,AHAP,-2205,85.09297052154194,-18763000
2025-10-03,MU,AHAP,-2004,85.50299401197604,-17134800
2025-10-03,YJ,AHAP,-1580,85,-13430000
2025-10-03,XL,AIMS,2014,406,81768400
2025-10-03,YJ,AIMS,322,406,13073200
2025-10-03,XA,AIMS,190,406,7714000
2025-10-03,AG,AIMS,100,406,4060000
2025-10-03,BQ,AIMS,85,406,3451000
2025-10-03,PD,AIMS,50,406,2030000
2025-10-03,XC,AIMS,43,406,1745800
2025-10-03,CC,AIMS,-1311,406,-53226600
2025-10-03,NI,AIMS,-949,406,-38529400
2025-10-03,SQ,AIMS,-276,406,-11205600
2025-10-03,YP,AIMS,-168,406,-6820800
2025-10-03,KK,AIMS,-50,406,-2030000
2025-10-03,OD,AIMS,-50,406,-2030000
2025-10-03,XC,AISA,2125,142.64367816091954,30537700
2025-10-03,YP,AISA,7020,141.48575480211423,99201700
2025-10-03,HD,AISA,108,141.2459807073955,1518300
2025-10-03,EP,AISA,5889,140.34959349593495,82621000
2025-10-03,PD,AISA,3457,142.43590057548673,49602400
2025-10-03,YB,AISA,2925,141.9220404234841,41619500
2025-10-03,YU,AISA,2750,141,38775000
2025-10-03,GR,AISA,1500,143,21450000
2025-10-03,YJ,AISA,30,141,423000
2025-10-03,XL,AISA,269,141.92630547811015,3731500
2025-10-03,ZP,AISA,200,141.5,2830000
2025-10-03,OD,AISA,1179,141.2620922384702,16588600
2025-10-03,DX,AISA,54,142.85185185185185,771400
2025-10-03,DH,AISA,1136,142.93260320134794,16247100
2025-10-03,GI,AISA,141,141,1988100
2025-10-03,KI,AISA,20,141.5,283000
2025-10-03,SS,AISA,632,141,8911200
2025-10-03,AI,AISA,222,142,3152400
2025-10-03,SQ,AISA,-651,140.13239074550128,-9096000
2025-10-03,AK,AISA,-3707,142.73145587125975,-52903300
2025-10-03,CC,AISA,-7993,140.79585296889726,-111173600
2025-10-03,BQ,AISA,-4147,141.58116189662536,-58787800
2025-10-03,AT,AISA,-533,143.99009146341464,-7763100
2025-10-03,AG,AISA,-300,141,-4230000
2025-10-03,LG,AISA,-3612,143.02464008859357,-51660500
2025-10-03,AO,AISA,-2500,141,-35250000
