Date,Broker,Ticker,Lot,Avg,Value
2025-10-10,LS,ACES,398,426,16954200
2025-10-10,AT,ACES,116,430.75280898876406,5014400
2025-10-10,XL,ACES,324,426.7662979764514,11819800
2025-10-10,PC,ACES,0,428,200
2025-10-10,CC,ACES,208,427.4838245866283,8703200
2025-10-10,DD,ACES,200,426,8520000
2025-10-10,IF,ACES,1,426,42600
2025-10-10,YP,ACES,-15830,427.2634853073586,-676931600
2025-10-10,YJ,ACES,-11598,426,-494074800
2025-10-10,MG,ACES,-7201,426,-306762600
2025-10-10,PD,ACES,-609,427.6878420965334,-26819200
2025-10-10,AG,ACES,-73,427.06726457399105,-3113600
2025-10-10,YB,ACES,-314,426.0285714285714,-13357600
2025-10-10,LG,ACES,-329,426.3636363636364,-14027400
2025-10-10,OD,ACES,-2175,426.1860252702086,-91148800
2025-10-10,AI,ACES,-1841,430,-79163000
2025-10-10,HP,ACES,-857,426.40816326530614,-36546000
2025-10-10,BK,ACES,-223,427.68220162031236,-4407800
2025-10-10,XA,ACES,-4870,432,-210430000
2025-10-10,NI,ACES,-3179,427.9248011569053,-136103600
2025-10-10,KZ,ACES,-88,426,-3748800
2025-10-10,GR,ACES,-1326,428.32034632034635,-56798200
2025-10-10,CP,ACES,-332,431.35429769392033,-14533400
2025-10-10,TP,ACES,-2930,427.5741675075681,-125598000
2025-10-10,AZ,ACES,-541,426,-23026600
2025-10-10,EP,ACES,-1187,426.0234171725932,-50131200
2025-10-10,SQ,ACES,-2783,427.8088373550611,-119110600
2025-10-10,DX,ACES,0,426,-20000
2025-10-10,XC,ACES,-2674,426.64028299801015,-114028600
2025-10-10,KK,ACES,-2618,430.16203836243915,-112876400
2025-10-10,KI,ACES,-940,426.0312174817898,-40044000
2025-10-10,DR,ACES,-376,427.8571101442638,-17055600
2025-10-10,CC,ACST,12355,139.478410888005,170076200
2025-10-10,DR,ACST,5952,142.43968413978496,84780100
2025-10-10,PD,ACST,4017,138.05449291316913,52614100
2025-10-10,NI,ACST,3188,137.8,43904900
2025-10-10,AH,ACST,40,140,560000
2025-10-10,XA,ACST,2527,138.36896447008806,34808600
2025-10-10,AO,ACST,600,140,8400000
2025-10-10,XC,ACST,292,140.9098532494759,4346000
2025-10-10,DH,ACST,21,140.2,294600
2025-10-10,MG,ACST,125,138.85185185185185,1735100
2025-10-10,AK,ACST,45,140.1293103448276,616100
2025-10-10,SQ,ACST,313,137.5690537084399,4085500
2025-10-10,KI,ACST,211,140.98578199052133,2974800
2025-10-10,YB,ACST,180,137.64071856287424,2297800
2025-10-10,KK,ACST,154,138.19692307692307,1976800
2025-10-10,TP,ACST,187,139.3475935828877,2605800
2025-10-10,HP,ACST,67,139.14285714285714,931700
2025-10-10,YP,ACST,-10819,137.71974186750955,-145867700
2025-10-10,YU,ACST,-3364,139,-46770600
2025-10-10,LG,ACST,-3356,139.4689772176442,-46743900
2025-10-10,AZ,ACST,-145,138,-1990900
2025-10-10,GR,ACST,-2957,139.34048986997277,-41220400
2025-10-10,EP,ACST,-2704,138.1094348659004,-37142000
2025-10-10,CP,ACST,-2229,139.84353242946133,-31363300
2025-10-10,XL,ACST,-1469,139.4705626450116,-20619100
2025-10-10,YJ,ACST,-234,138.51063829787233,-3241300
2025-10-10,MU,ACST,-60,139,-834000
2025-10-10,BK,ACST,-38,139,-528200
2025-10-10,ZP,ACST,-1445,139.24742268041237,-20120500
2025-10-10,OD,ACST,-25,139.024,-341000
2025-10-10,BQ,ACST,-929,140.40299523485365,-13225200
2025-10-10,IU,ACST,-500,140,-7000000
2025-10-10,CC,ADES,84,13645.833333333334,114765000
2025-10-10,XC,ADES,20,13693.75,27387500
2025-10-10,NI,ADES,9,13625,12265000
2025-10-10,AZ,ADES,9,13594.444444444445,12235000
2025-10-10,XL,ADES,6,13619.23076923077,8147500
2025-10-10,AO,ADES,5,13500,6750000
2025-10-10,DX,ADES,4,13612.5,5445000
2025-10-10,OD,ADES,1,13600,1360000
2025-10-10,DR,ADES,-57,13634.649122807017,-77717500
2025-10-10,PD,ADES,-35,13675,-47880000
2025-10-10,YP,ADES,-19,13667.391304347826,-25962500
2025-10-10,GR,ADES,-16,13628.125,-21805000
2025-10-10,SQ,ADES,-9,13625,-12262500
2025-10-10,KK,ADES,-2,13637.5,-2727500
2025-10-10,SQ,ADHI,4963,264.2823813354787,131161800
2025-10-10,CC,ADHI,5065,264.8344510190664,133756600
2025-10-10,FS,ADHI,4000,267,106800000
2025-10-10,XL,ADHI,3599,265.12188181731955,94659800
2025-10-10,DR,ADHI,12,266.2352941176471,319600
2025-10-10,YU,ADHI,4,266.0952380952381,110000
2025-10-10,RG,ADHI,100,264,2640000
2025-10-10,XC,ADHI,3204,265.39606741573033,85100400
2025-10-10,AT,ADHI,197,264.0487804878049,5200200
2025-10-10,AH,ADHI,40,268,1072000
2025-10-10,KI,ADHI,60,267.1044776119403,1603400
2025-10-10,MG,ADHI,30,266.26666666666665,798800
2025-10-10,BQ,ADHI,54,265.85185185185185,1435600
2025-10-10,PD,ADHI,2856,266.28468033775636,76310400
2025-10-10,GI,ADHI,1,266,26600
2025-10-10,TP,ADHI,2007,265.98807157057655,53381800
2025-10-10,EP,ADHI,1162,265.69081272084804,31431600
2025-10-10,LG,ADHI,996,265.80014803849,26466600
2025-10-10,DH,ADHI,50,264.0636942675159,1299600
2025-10-10,YB,ADHI,27,265.6062992125984,733200
2025-10-10,AO,ADHI,500,264,13200000
2025-10-10,ZP,ADHI,-11025,266,-293285000
2025-10-10,DX,ADHI,-5355,264.0065837600585,-141374000
2025-10-10,HD,ADHI,0,266,-400
2025-10-10,NI,ADHI,-3686,265.45322391559205,-97851800
2025-10-10,AK,ADHI,-1979,266.42178649237474,-52738200
2025-10-10,GR,ADHI,-1724,265.9699727024568,-45857200
2025-10-10,OD,ADHI,-237,265.1544227886057,-6176000
2025-10-10,CP,ADHI,-1657,267.67335766423355,-44477000
2025-10-10,KK,ADHI,-1064,266.02098668754894,-28980200
2025-10-10,AZ,ADHI,-38,264,-1003200
2025-10-10,HP,ADHI,-971,265.7445932028836,-25803800
2025-10-10,XA,ADHI,-750,264.00266311584556,-19799800
2025-10-10,YP,ADHI,-441,265.0092461361949,-10161400
2025-10-10,XL,ADMF,55,8825,48492500
2025-10-10,PD,ADMF,20,8787.5,17575000
2025-10-10,NI,ADMF,13,8821.153846153846,11467500
2025-10-10,GR,ADMF,10,8850,8850000
2025-10-10,CC,ADMF,8,8777.777777777777,7022500
2025-10-10,SQ,ADMF,6,8793.75,5275000
2025-10-10,AZ,ADMF,6,8750,5250000
2025-10-10,ZP,ADMF,2,8800,1760000
2025-10-10,XC,ADMF,1,8825,887500
2025-10-10,DR,ADMF,-67,8788.805970149253,-58885000
2025-10-10,YP,ADMF,-26,8789.2,-22940000
2025-10-10,YU,ADMF,-20,8875,-17750000
2025-10-10,DH,ADMF,-3,8900,-2692500
2025-10-10,KK,ADMF,-3,8779.545454545454,-2527500
2025-10-10,TP,ADMF,-1,8925,-892500
2025-10-10,AT,ADMF,-1,8900,-890000
2025-10-10,OD,ADMF,0,8825,-2500
2025-10-10,HD,ADMG,230,136.43478260869566,3138000
2025-10-10,AK,ADMG,535,136,7276000
2025-10-10,XL,ADMG,2353,136.10064935064935,32016100
2025-10-10,CC,ADMG,26,136.1722272317403,372700
2025-10-10,YB,ADMG,1149,136.2173913043478,15651400
2025-10-10,JB,ADMG,38,137,520600
2025-10-10,XC,ADMG,334,136.9169054441261,4574800
2025-10-10,KK,ADMG,232,136,3155200
2025-10-10,LG,ADMG,134,137,1834400
2025-10-10,GR,ADMG,50,136.11320754716982,680300
2025-10-10,CD,ADMG,45,137.44444444444446,618500
2025-10-10,TP,ADMG,41,137,561700
2025-10-10,DR,ADMG,-3283,136.29942126104174,-44747100
2025-10-10,PD,ADMG,-1516,135.99314345991561,-20611700
2025-10-10,YP,ADMG,-304,136.6910569105691,-4159000
2025-10-10,OD,ADMG,-57,137.13846153846154,-782000
2025-10-10,SQ,ADMG,-5,138,-69000
2025-10-10,NI,ADMG,-2,137.64285714285714,-30900
2025-10-10,XC,ADRO,25221,1755.412756520139,4470385000
2025-10-10,BK,ADRO,86973,1750.4267099621165,15223251500
2025-10-10,BS,ADRO,8700,1750,1522500000
2025-10-10,KI,ADRO,474,1756.6070887609815,83838000
2025-10-10,RG,ADRO,290,1745,50495000
2025-10-10,PD,ADRO,9915,1753.2294989014104,1729045000
2025-10-10,IF,ADRO,69738,1758.5775666155332,12264636000
2025-10-10,OD,ADRO,46315,1750.9832770681794,8104856500
2025-10-10,XL,ADRO,42391,1753.1789713936257,7426153000
2025-10-10,EP,ADRO,2784,1757.54692887243,492818000
2025-10-10,HP,ADRO,2885,1756.1871893981227,506624500
2025-10-10,AT,ADRO,939,1749.518821603928,161307500
2025-10-10,MG,ADRO,7914,1764.266438998259,1408070000
2025-10-10,DR,ADRO,4370,1753.6009688934216,750445500
2025-10-10,KZ,ADRO,2050,1746.219512195122,357975000
2025-10-10,AZ,ADRO,18498,1755.5067754680058,3247634000
2025-10-10,DX,ADRO,1950,1746.452194828623,339689500
2025-10-10,BQ,ADRO,993,1758.3414100359544,176335000
2025-10-10,LG,ADRO,16330,1754.184982848431,2863101000
2025-10-10,CD,ADRO,410,1746.5119760479042,71481000
2025-10-10,LS,ADRO,594,1764,104785500
2025-10-10,GR,ADRO,15571,1759.8574077786689,2742475500
2025-10-10,DH,ADRO,10531,1765.7012385280227,1860426000
2025-10-10,SQ,ADRO,10811,1755.933429811867,1903533000
2025-10-10,AK,ADRO,10133,1755.160870930963,1805283000
2025-10-10,CC,ADRO,-84677,1752.5374275918507,-14882072000
2025-10-10,ZP,ADRO,-102688,1758.1247563791192,-18099757500
2025-10-10,BF,ADRO,-5100,1755.3921568627452,-895250000
2025-10-10,RS,ADRO,-211,1750,-36925000
2025-10-10,AO,ADRO,-317,1772.0963172804531,-56259000
2025-10-10,TP,ADRO,-6250,1755.820177731312,-1118114500
2025-10-10,JB,ADRO,-998,1742.5,-173901000
2025-10-10,RX,ADRO,-40637,1746.3178444972596,-7096220500
2025-10-10,BB,ADRO,-39880,1748.4616538087655,-6960857500
2025-10-10,PC,ADRO,-133,1745.6012658227849,-23233000
2025-10-10,AI,ADRO,-3696,1778.309466245118,-661725000
2025-10-10,IH,ADRO,-3647,1761.4589412255107,-640856000
2025-10-10,YP,ADRO,-29155,1753.9588655459145,-5125656500
2025-10-10,EL,ADRO,-2000,1780,-356000000
2025-10-10,YJ,ADRO,-2836,1762.3618128923595,-503171000
2025-10-10,YB,ADRO,-1238,1744.587588135181,-193178500
2025-10-10,CP,ADRO,-26349,1750.4240104178361,-4610316000
2025-10-10,HD,ADRO,-19868,1756.7804347211622,-3482142500
2025-10-10,AD,ADRO,-60,1780,-10680000
2025-10-10,NI,ADRO,-4765,1749.5682623614782,-833097500
2025-10-10,IT,ADRO,-478,1770.8333333333333,-87569000
2025-10-10,BR,ADRO,-303,1764.950495049505,-53478000
2025-10-10,YU,ADRO,-1499,1753.5991874227168,-259769000
2025-10-10,KK,ADRO,-12903,1751.2851589997858,-2257156000
2025-10-10,IU,ADRO,-8105,1762.4229543039319,-1431490000
2025-10-10,SQ,AGRO,24492,237.4795348029856,581838600
2025-10-10,DR,AGRO,19766,236.00818669029834,465842000
2025-10-10,CC,AGRO,13599,235.9461689121016,319221800
2025-10-10,YP,AGRO,12393,236.84282544378698,294986200
2025-10-10,KI,AGRO,3,235.33333333333334,70600
2025-10-10,AG,AGRO,2,236,47200
2025-10-10,IF,AGRO,1500,238,35700000
2025-10-10,AN,AGRO,5,234,117000
2025-10-10,KK,AGRO,2923,236.12229299363057,69189000
2025-10-10,DX,AGRO,30,234.06666666666666,702200
2025-10-10,CD,AGRO,1,237.99556541019956,113600
2025-10-10,LS,AGRO,2200,235.9090909090909,51900000
2025-10-10,XA,AGRO,5795,237.83391221976635,137922600
2025-10-10,OD,AGRO,2606,237.16875211362867,62162800
2025-10-10,ID,AGRO,2000,238,47600000
2025-10-10,XL,AGRO,4630,236.27677014300662,108488200
2025-10-10,AD,AGRO,3,236,70800
2025-10-10,HP,AGRO,486,238.571796522859,11926200
2025-10-10,SF,AGRO,20,235,470000
2025-10-10,PD,AGRO,4506,236.56991284577492,106654400
2025-10-10,XC,AGRO,4203,235.8969709897611,98613400
2025-10-10,RO,AGRO,280,236,6608000
2025-10-10,NI,AGRO,2864,235.81086999800917,67332800
2025-10-10,LG,AGRO,3664,237.58874186095358,87240800
2025-10-10,TP,AGRO,920,234.93478260869566,21614000
2025-10-10,CP,AGRO,-14860,237.73513123043583,-353776400
2025-10-10,AK,AGRO,-41301,237.0155488615221,-978585800
2025-10-10,HD,AGRO,-10906,236.70055977302354,-258179200
2025-10-10,AZ,AGRO,-998,239.53356890459364,-23953800
2025-10-10,MG,AGRO,-9305,238.58841619682215,-221853000
2025-10-10,AT,AGRO,-765,237.9774011299435,-18233000
2025-10-10,DU,AGRO,-100,236,-2360000
2025-10-10,DH,AGRO,-8698,234.54319975402277,-203658600
2025-10-10,YU,AGRO,-8270,234,-192170800
2025-10-10,YB,AGRO,-532,236,-12555200
2025-10-10,GR,AGRO,-5744,236.00111537356565,-134445200
2025-10-10,BQ,AGRO,-3328,238.17665335108745,-79565200
2025-10-10,ZP,AGRO,-2836,238.48190591073583,-67692600
2025-10-10,EP,AGRO,-1249,236.18941207768023,-29426800
2025-10-10,YP,AGRS,7910,73.02418162618797,57765900
2025-10-10,CP,AGRS,7305,73,53256100
2025-10-10,NI,AGRS,1950,73,14235000
2025-10-10,XC,AGRS,1411,73.82453909726637,10424000
2025-10-10,LG,AGRS,14,73,101900
2025-10-10,AT,AGRS,2,74,14800
2025-10-10,AZ,AGRS,502,73.00398406374502,3664800
2025-10-10,XA,AGRS,449,73.21074815595364,3247700
2025-10-10,DR,AGRS,16,74,118400
2025-10-10,OD,AGRS,238,74,1762400
2025-10-10,BQ,AGRS,200,73,1460000
2025-10-10,JB,AGRS,50,74,370000
2025-10-10,YU,AGRS,45,74,333000
2025-10-10,KK,AGRS,-4539,73,-32635200
2025-10-10,SQ,AGRS,-4990,74,-36926000
2025-10-10,PD,AGRS,-4667,73.53746530989824,-34303100
2025-10-10,XL,AGRS,-1958,73.37814005946888,-13915200
2025-10-10,YJ,AGRS,-1700,74,-12580000
2025-10-10,HP,AGRS,-800,73,-5840000
2025-10-10,AG,AGRS,-51,73,-372100
2025-10-10,EP,AGRS,-745,73.16064257028113,-5458500
2025-10-10,CC,AGRS,-260,73.32212028542304,-1850800
2025-10-10,MG,AGRS,-200,74,-1480000
2025-10-10,RG,AGRS,-2,73,-14600
2025-10-10,PS,AGRS,-180,74,-1378500
2025-10-10,MG,AHAP,20940,94.31111064242629,192285100
2025-10-10,YP,AHAP,88971,97.53289284136527,861766700
2025-10-10,GR,AHAP,22170,94.70667967902841,204780000
2025-10-10,SQ,AHAP,20628,96.71041501908331,199364700
2025-10-10,RG,AHAP,3000,95.53846153846153,27800000
2025-10-10,LS,AHAP,500,95,4690000
2025-10-10,MU,AHAP,540,93.96551724137932,5078000
2025-10-10,XC,AHAP,15372,97.65983255404049,155137900
2025-10-10,RF,AHAP,837,100.74719471947195,9005600
2025-10-10,FZ,AHAP,10000,97.10707692307692,98339200
2025-10-10,AO,AHAP,213,96.06451612903226,1788800
2025-10-10,BQ,AHAP,9036,97.09002239722564,87266400
2025-10-10,AZ,AHAP,8743,95.1203951530488,74441200
2025-10-10,DH,AHAP,810,98.13651158338119,9451100
2025-10-10,YU,AHAP,2387,92,21960400
2025-10-10,KI,AHAP,5627,98.1983144134847,55262300
2025-10-10,DR,AHAP,2477,97.88558681185722,25409100
2025-10-10,RS,AHAP,0,96,33000
2025-10-10,YB,AHAP,4894,95.01631839326589,44430500
2025-10-10,CC,AHAP,-46900,99.27928280449714,-480511600
2025-10-10,PD,AHAP,-100710,95.32522959150349,-950401000
2025-10-10,XA,AHAP,-494,97.85896883527215,-5782000
2025-10-10,EP,AHAP,350,99.0796380599112,-1421100
2025-10-10,XL,AHAP,-28551,97.20881465350475,-231056200
2025-10-10,KK,AHAP,-15058,97.10160305879052,-149131700
2025-10-10,NI,AHAP,-4871,97.94102159031068,-51199500
2025-10-10,ZP,AHAP,-4226,102.14088015499586,-45157000
2025-10-10,TP,AHAP,-600,94.70212765957447,-5275000
2025-10-10,LG,AHAP,-3899,95.74371740161214,-37337800
2025-10-10,IF,AHAP,-2,99,-33300
2025-10-10,GI,AHAP,-3,97.33333333333333,-29100
2025-10-10,AG,AHAP,-1120,96.96230386528894,-10913500
2025-10-10,CD,AHAP,-23,101,-235100
2025-10-10,YJ,AHAP,-800,96,-7690000
2025-10-10,BR,AHAP,-3750,93,-34875000
2025-10-10,OD,AHAP,-3438,97.18735083532219,-33235900
2025-10-10,DX,AHAP,-701,100,-7053000
2025-10-10,AI,AHAP,0,99.0532,-1313300
2025-10-10,HP,AHAP,-606,97.75343613811599,-4399700
2025-10-10,CP,AHAP,-1387,97.79580944850761,-19446200
2025-10-10,AK,AHAP,-180,101.46073977936405,-165400
2025-10-10,AT,AHAP,-176,95.52631578947368,-1627600
2025-10-10,AO,AIMS,7500,440,330000000
2025-10-10,CC,AIMS,4971,440,218814000
2025-10-10,SH,AIMS,2000,440,88000000
2025-10-10,PD,AIMS,551,440,24253600
2025-10-10,AT,AIMS,570,410.57894736842104,23403000
2025-10-10,SQ,AIMS,532,408.8888888888889,21760000
2025-10-10,ZR,AIMS,440,440,19360000
2025-10-10,GR,AIMS,150,408,6120000
2025-10-10,AG,AIMS,100,410,4100000
2025-10-10,SA,AIMS,-1614,440,-71016000
2025-10-10,EL,AIMS,-6000,438.235,-262941000
2025-10-10,XA,AIMS,-30,440,-1320000
2025-10-10,BR,AIMS,-3700,440,-162800000
2025-10-10,YJ,AIMS,-3058,437.5343361674297,-133798000
2025-10-10,PF,AIMS,-1300,433.0230769230769,-56293000
2025-10-10,EP,AIMS,-10,440,-440000
2025-10-10,XL,AIMS,-674,426.9251379038613,-29712800
2025-10-10,YP,AIMS,-164,410.90909090909093,-6448000
2025-10-10,KK,AIMS,-118,410.2542372881356,-4841000
2025-10-10,XC,AIMS,-78,409.79487179487177,-3196400
2025-10-10,OD,AIMS,-55,440,-2420000
2025-10-10,PC,AIMS,-1,440,-44000
2025-10-10,NI,AIMS,-12,440,-540400
2025-10-10,DH,AISA,1752,144.33333333333334,25274000
2025-10-10,DR,AISA,4711,145.5748480243161,68596600
2025-10-10,SQ,AISA,2952,144.75279376904842,42731000
2025-10-10,YB,AISA,50,143,715000
2025-10-10,EP,AISA,2500,144.53978408636544,36134700
2025-10-10,KK,AISA,1469,144.15603923973023,21061700
2025-10-10,LG,AISA,82,143.5049504950495,1168800
2025-10-10,GR,AISA,1277,144.37174721189592,18438200
2025-10-10,AI,AISA,155,144,2232000
2025-10-10,XL,AISA,911,144.2929803449659,12941600
2025-10-10,HD,AISA,70,144.18421052631578,1011800
2025-10-10,AZ,AISA,691,144.08104196816208,9956000
2025-10-10,XA,AISA,190,144.8421052631579,2752000
2025-10-10,YP,AISA,169,144.519463526333,2332300
2025-10-10,YJ,AISA,80,144,1152000
2025-10-10,MU,AISA,10,143,143000
2025-10-10,XC,AISA,-3611,143.5529016277424,-51645500
2025-10-10,CC,AISA,-8053,144.93364611260054,-116890900
2025-10-10,OD,AISA,-1392,144.00116009280742,-20020600
2025-10-10,HP,AISA,-1149,144,-16545500
2025-10-10,NI,AISA,-799,145.00378429517502,-11586200
2025-10-10,ZP,AISA,-165,144.5,-2386000
2025-10-10,BK,AISA,-167,146.688622754491,-2449700
2025-10-10,CD,AISA,-487,144,-7012800
2025-10-10,KI,AISA,-2,145,-30400
2025-10-10,CP,AISA,-316,143.6069182389937,-4538100
2025-10-10,AK,AISA,-283,145.18727915194347,-4108800
2025-10-10,AT,AISA,-255,144,-3670800
2025-10-10,PD,AISA,-179,144.6831575118225,-2638900
2025-10-10,BQ,AISA,-211,145.1635663887107,-3116500
2025-10-10,NI,AKPI,156,565.0320512820513,8814500
2025-10-10,GR,AKPI,90,570,5130000
2025-10-10,CP,AKPI,7,565,395500
2025-10-10,AZ,AKPI,4,565,226000
2025-10-10,KK,AKPI,2,565,113000
2025-10-10,CC,AKPI,2,562.5,112500
2025-10-10,XC,AKPI,-75,568.3219178082192,-4281500
2025-10-10,PD,AKPI,-58,570,-3307000
2025-10-10,OD,AKPI,-56,565,-3164500
2025-10-10,YP,AKPI,-36,565.1190476190476,-2058000
2025-10-10,XL,AKPI,-27,564.9117647058823,-1467500
2025-10-10,AT,AKPI,-5,570,-285000
2025-10-10,LG,AKPI,-4,570,-228000
2025-10-10,NI,AKRA,3935,1112.659789644013,438126500
2025-10-10,XL,AKRA,21087,1111.2489174080781,2342440500
2025-10-10,YP,AKRA,20839,1113.8781536323766,2320272000
2025-10-10,ZP,AKRA,8184,1110.4688826883416,908810500
2025-10-10,XC,AKRA,7085,1111.103410341034,786833500
2025-10-10,YU,AKRA,1470,1109.1496598639455,163045000
2025-10-10,PD,AKRA,6613,1111.4142568930733,734867000
2025-10-10,AO,AKRA,1250,1115,139375000
2025-10-10,FS,AKRA,1000,1115,111500000
2025-10-10,KI,AKRA,1403,1113.0547752808989,156167500
2025-10-10,AR,AKRA,500,1105,55250000
2025-10-10,EP,AKRA,1345,1111.8554884189325,149569000
2025-10-10,SQ,AKRA,6045,1113.1348470806302,672979000
2025-10-10,OD,AKRA,2654,1107.4257596685084,293808500
2025-10-10,KK,AKRA,1808,1111.732389619144,200904000
2025-10-10,RO,AKRA,500,1110,55500000
2025-10-10,DH,AKRA,817,1113.5003657644477,91159500
2025-10-10,LS,AKRA,1539,1105.1267056530214,170079000
